question,chunk_id,filename,author,year
What did Pascal et al. identify as a microbial signature for in their 2017 research?,1112,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
Who is the author of the 2018 publication on the impact of diet and microorganisms on health?,1112,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the focus of the research conducted by Go et al. (2017)?,1113,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
Which microbial signature is associated with Crohn’s disease?,1113,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What role does epithelial calcineurin play according to Peuker et al. (2016)?,1113,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
How does the gut microbiome affect PD-1-based immunotherapy according to Routy et al. (2018)?,1113,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What mechanism does Fusobacterium nucleatum use to promote colorectal carcinogenesis as described by Rubinstein et al. (2013)?,1113,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What role does Fusobacterium nucleatum play in colorectal carcinogenesis?,1114,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
Which signaling pathway is modulated by Fusobacterium nucleatum?,1114,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the significance of TLR5-dependent signaling in cancer progression according to Rutkowski et al.?,1114,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What does the study on the Hadza gut microbiome reveal?,1114,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
How does Bacteroides fragilis relate to colon carcinogenesis?,1114,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What role does Bacteroides fragilis play in colon carcinogenesis?,1115,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the focus of the study by Shah et al. in 2017?,1115,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What did the study by Sender et al. in 2016 estimate?,1115,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the significance of the work by Shanahan et al. in 2017?,1115,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What type of biological community does the research address?,1115,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the focus of the study by Siegel et al. (2017)?,1116,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
Which receptor is activated to suppress colonic inflammation and carcinogenesis according to Singh et al. (2014)?,1116,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What are the implications of diet-induced extinctions in the gut microbiota discussed by Sonnenburg et al. (2016)?,1116,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
"What role do nutrients and foods play in colorectal cancer prevention according to Song, Garrett, and Chan (2015)?",1116,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
In which journal was the study by Tilg published in 2018?,1116,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What did the study by Sonnenburg and Backhed (2016) address regarding diet and microbiota interactions?,1117,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What are the main findings of the paper by Nenburg et al. (2016) on diet-induced extinctions in gut microbiota?,1117,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
Which model was used in the study by Sun et al. (2017) to observe evolutionary biological changes in gut microbiota?,1117,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What health issues are linked to gut microbiome as discussed by Tilg and Kaser (2011)?,1117,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What insights about colorectal carcinoma were provided by Tlaskalova-Hogenova et al. (2014) using different animal models?,1117,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the focus of Križan and Kverka's 2014 study?,1118,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What effects do microbiota have in colon carcinogenesis according to Tomkovich et al.?,1118,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
How does Peptostreptococcus anaerobius affect colon cells as discussed by Tsoi et al.?,1118,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What correlation is explored by Uronis et al. regarding intestinal microbiota and colorectal cancer?,1118,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
"Who is the author of the 2018 paper referenced, and what is its context in the study of microbiomes?",1118,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the relationship between intestinal microbiota and colorectal cancer susceptibility?,1119,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
How does stool consistency relate to gut microbiota richness and composition?,1119,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What mechanisms are associated with pathogenic Escherichia coli in colorectal cancer?,1119,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What effect do dietary emulsifiers have on colon carcinogenesis?,1119,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What associations were found between Fusobacterium sp and colorectal cancer?,1119,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What associations were revealed between Fusobacterium spp. and colorectal cancer?,1120,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What does the study by Vital et al. focus on regarding bacterial butyrate synthesis?,1120,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What novel method for colonic microbiome analysis is discussed in Watt et al.'s research?,1120,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What type of networks are explored in West et al.'s review on colorectal cancer?,1120,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
Who are the authors of the paper discussing quantifying colorectal cancer-associated bacteria?,1120,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the role of cytokine networks in colorectal cancer according to the referenced literature?,1121,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
How does the gavage of fecal samples from colorectal cancer patients affect intestinal carcinogenesis in mice?,1121,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What effect does a human colonic commensal have on colon tumorigenesis?,1121,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What mechanism does Fusobacterium nucleatum use to promote colorectal cancer cell proliferation?,1121,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the significance of toll-like receptor 4 signaling in the context of colorectal cancer development?,1121,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What role does toll-like receptor 4 signaling play in colorectal cancer cell proliferation and tumor development in mice?,1122,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
How does microRNA-21 expression relate to colorectal cancer according to the text?,1122,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the association between sulfidogenic bacteria and colorectal cancer as mentioned in the chunk?,1122,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the significance of metagenomic analysis of the faecal microbiome in colorectal cancer detection?,1122,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
How does Fusobacterium nucleatum affect chemore-sistance in colorectal cancer?,1122,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What role does Fusobacterium nucleatum play in colorectal cancer?,1123,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
How does berberine affect Fusobacterium nucleatum-induced colorectal tumorigenesis?,1123,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What types of cancer-related properties are found in the human gut microbiota?,1123,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the focus of the review by Tilg published in 2018?,1123,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What are inflammasomes and their relation to intestinal inflammation?,1123,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
Who is the author of the paper?,1124,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the title of the journal where the paper is published?,1124,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the publication date of the paper?,1124,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
In which volume of Cancer Cell is the paper found?,1124,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What type of paper is it?,1124,microbiota_intestinal-Tilg-CancerCell-2018.pdf,Tilg,2018
What is the role of Aspergillus sydowii in lung cancer progression?,1125,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does A. sydowii affect myeloid-derived suppressor cells (MDSCs)?,1125,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What pathway does A. sydowii use to induce IL-1b secretion?,1125,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What correlation is identified between enriched A. sydowii and patient outcomes?,1125,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which type of cancer is specifically associated with the findings in this study?,1125,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What pathway is involved in the expansion and activation of MDSCs according to the findings?,1126,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does the intratumor mycobiome promote tumor progression?,1126,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role does IL-1b secretion play in the findings of the study?,1126,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the significance of the mycobiome's abundance in relation to tumor progression?,1126,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which type of cells are induced by the intratumor mycobiome to create an immunosuppressive TME?,1126,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Who are the authors of the paper?,1127,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the primary institution associated with the first author?,1127,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which department is associated with the second author?,1127,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What city is mentioned as the location for multiple institutions?,1127,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
In which year was the paper published?,1127,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What institutions are associated with the research presented in the chunk?,1128,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Who are the lead contacts for correspondence regarding this research?,1128,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the primary focus of the research summarized in the chunk?,1128,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which authors contributed equally to the research mentioned?,1128,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the DOI for the referenced scientific paper?,1128,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role does A. sydowii play in lung adenocarcinoma (LUAD)?,1129,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does A. sydowii affect immune cell activity?,1129,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What pathway mediates the effects of A. sydowii in lung tumor progression?,1129,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What were the methods used to identify A. sydowii in cancer patients?,1129,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the association between A. sydowii and patient outcomes in lung cancer?,1129,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What pathway mediates the secretion of IL-1b in T cells?,1130,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What association was found between A. sydowii and patient outcomes?,1130,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does the intratumor mycobiome influence lung cancer progression?,1130,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the estimated number of deaths caused by lung cancer each year?,1130,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What type of microbiomes are being researched in relation to tumor progression?,1130,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role do lung bacterial microbiota dysbiosis play in lung cancer?,1131,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does fungal microbiota in tumor tissue contribute to pancreatic oncogenesis?,1131,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What recent findings have been made regarding the intratumor mycobiome?,1131,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Why is the intratumoral mycobiome gaining attention for diagnostic and prognostic purposes?,1131,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What challenges exist in establishing the causal relationship between microorganisms and tumor tissues?,1131,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the role of the immunosuppressive tumor microenvironment (TME) in tumor progression?,1132,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which major components are found in the immunosuppressive TME?,1132,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How do myeloid-derived suppressor cells (MDSCs) affect immune responses in tumors?,1132,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What techniques were used to illustrate the presence of fungi in lung tumor tissue?,1132,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was the comparison of fungal burden in tumor versus non-tumor tissue based on the FungiQuant assay?,1132,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the role of MDSCs in tumor development?,1133,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How do MDSCs affect T cell function?,1133,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What are the characteristics of M1-like and M2-like macrophages?,1133,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the significance of ARG1 in the tumor microenvironment?,1133,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How do Tregs contribute to tumor progression?,1133,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the role of L-arginine in T cell function?,1134,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How do Tregs promote tumor progression?,1134,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What has not been systematically investigated in relation to the TME?,1134,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What are the first lines of defense against fungal infections in immune cells?,1134,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which proteins are involved in the intestinal phagocyte response to fungal infections?,1134,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What proteins are involved in TH17 cell pathways related to fungal immunity?,1135,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
"What is the role of CARD9 in tumorigenesis, according to the text?",1135,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does the intratumor mycobiome affect lung tumor progression?,1135,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What correlation is mentioned regarding intratumor mycobiome dysbiosis and LUAD pathology?,1135,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Why are specific strains of the intratumoral mycobiome considered potential targets for cancer prevention and treatment?,1135,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is correlated with LUAD pathology?,1136,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How was the fungal load evaluated in the study?,1136,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was compared to assess fungal abundance in tumor versus non-tumor tissues?,1136,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What methodologies confirmed the enrichment of fungal species in LUAD tumor tissue?,1136,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What precautions were taken to avoid contamination in microbial studies?,1136,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What controls were included in the study for handling and processing samples?,1137,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How was contaminant DNA removed during the sequencing analysis?,1137,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What indices showed significantly lower alpha-diversity in tumor tissues compared to non-tumor tissues?,1137,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was observed about the Basidiomycota/Ascomycota ratio in different types of tumor tissues?,1137,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What potential correlation does the study suggest regarding mycobiome dysbiosis and LUAD aggressiveness?,1137,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What potential correlation is suggested in relation to mycobiome dysbiosis and LUAD aggressiveness?,1138,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which fungal species was found at the center of anticorrelated clusters for tumor versus non-tumor tissues?,1138,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What method was used to define the spatial features of the mycobiome at the species level?,1138,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How were contaminant DNA sequences handled in the study?,1138,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What difference was observed in mycobiome composition between tissue samples and gut or BALF samples?,1138,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
"What distinct differences were observed between mycobiome compositions in tissue, gut, and BALF samples?",1139,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was the alpha-diversity level of the mycobiome in tumor tissues compared to other samples?,1139,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which specific fungal species was unexpectedly enriched in tumor tissues?,1139,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What were the estimated relative source proportions of the intratumor mycobiome from BALF and stool?,1139,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
In what percentage of oral specimens from patients with LUAD was A. sydowii found?,1139,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What percentage of oral specimens from LUAD patients contained A. sydowii?,1140,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What techniques were used to verify the fungal DNA sequences?,1140,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What does the presence of A. sydowii in oral specimens suggest about its role?,1140,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What analysis was performed to study the mycobiome diversity in tumor and non-tumor tissues?,1140,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What does the result indicate about the relative abundance of Basidiomycota and Ascomycota in different histological subtypes of LUAD?,1140,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What fungal species were analyzed in the study?,1141,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What methodology was used to assess tumor volume in the murine models?,1141,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What does A. sydowii promote in relation to lung tumors?,1141,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How were the enriched KEGG pathways predicted in the study?,1141,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What statistical tests were used to analyze the data?,1141,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What type of models were used to measure tumor volume in the study?,1142,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How frequently was tumor volume measured after intratumor injection?,1142,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which fungal strain was identified as A. sydowii in the study?,1142,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What significant proportion of genes in A. sydowii AS12183 is related to glycoside hydrolases?,1142,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does the gene family overlap between A. sydowii AS12183 and other fungi like Aspergillus fumigatus compare?,1142,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What did the comparative genomic analysis reveal about gene families in AS12183?,1143,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How did CBS 593.65 compare to AS12183 in terms of synteny?,1143,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What category did a large proportion of identified genes belong to?,1143,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What did the investigation into fungal-bacterial correlations in LUAD patients find regarding stool and BALF samples?,1143,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which signaling pathways were found to be significantly increased in intratumor my?,1143,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What signaling pathways were found to be significantly increased in the intratumor mycobiome?,1144,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which unique pathways were positively correlated with the presence of A. sydowii in tumor tissue?,1144,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the reported contribution of the cGMP-PKG signaling pathway?,1144,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What findings were revealed regarding the mycobiome landscape in patients with LUAD?,1144,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does tumor-resident A. sydowii affect lung tumor progression?,1144,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What effect does A. sydowii have on lung tumor progression?,1145,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How was A. sydowii administered in the study?,1145,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What model was used to assess the impact of A. sydowii on lung cancer?,1145,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What were the observed results of treatment with A. sydowii regarding tumor volume and weight?,1145,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How was the persistence of A. sydowii validated in the study?,1145,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What fungus was tested for its impact on the tumor microenvironment (TME)?,1146,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What method was used to analyze A. sydowii-specific transcriptional profiles?,1146,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What significant changes were observed in gene expression related to myeloid leukocyte chemotaxis and migration?,1146,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which immune cell types experienced relative changes due to A. sydowii infection?,1146,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does A. sydowii promote lung tumor progression according to the study?,1146,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What immune cell types are affected by A. sydowii infection in tumors?,1147,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does A. sydowii administration impact the proportion of MDSCs?,1147,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What changes in M2 macrophages and Th17 populations were observed with A. sydowii exposure?,1147,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is the effect of amphotericin B on lung tumor progression in mice infected with A. sydowii?,1147,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does A. sydowii contribute to lung tumor progression according to the study?,1147,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What organism is suggested to promote lung tumor progression?,1148,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What immune components are associated with the immunosuppressive tumor microenvironment discussed in the study?,1148,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How was the LUAD murine model created in the study?,1148,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was the effect of A. sydowii on tumor progression in the study?,1148,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which tumor-associated factor linked to MDSCs was found to be elevated in the presence of A. sydowii?,1148,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What factor linked to the attraction and expansion of MDSCs was found to be upregulated in the tumor?,1149,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What were the findings from the immunohistochemical staining regarding Ki-67?,1149,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which two groups were compared in the study regarding gene differential expression in tumor samples?,1149,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What cellular proportions were analyzed in the tumor tissues from subcutaneous LLC murine models?,1149,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What does the heatmap in the study display regarding the genes of interest?,1149,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What types of murine models were used in the study?,1150,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What specific markers are used to identify Tregs in tumor tissues?,1150,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was measured using ELISA in the orthotopic LUAD murine model?,1150,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What statistical tests were applied to analyze the data presented in the study?,1150,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What is indicated by a p-value less than 0.05 in the results?,1150,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role does ux play in the context of tumor size in LUAD murine models?,1151,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How was IL-1b secretion measured in the tumor tissue?,1151,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What types of immune cells were found to be increased in the tumor microenvironment?,1151,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
"From where are MDSCs originally generated, and what is their role?",1151,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was observed regarding the recruitment of MDSCs from bone marrow in treated tumors?,1151,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What type of T cells accumulated in the orthotopic LUAD murine model?,1152,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role does PD-1 expression play in tumor-infiltrating T cells?,1152,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How did M2 macrophage activity change after challenge with A. sydowii?,1152,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was the effect of ablation of the mycobiome on lung tumor growth?,1152,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What method was used to deplete the mycobiome in the study?,1152,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What effect did microbiome depletion have on A. sydowii-exposed mice?,1153,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How did the route of administration of AmB influence fungal populations in mice?,1153,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was the outcome of administering aerosolized inhaled AmB?,1153,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What role does A. sydowii play in the progression of LUAD according to the study?,1153,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What specific immune responses were observed in the tumor tissue with A. sydowii colonization?,1153,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was found regarding the expression of IL1-b in tumor tissue after A. sydowii challenge?,1154,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Which cell types showed increased proportions in the tumor microenvironment after A. sydowii challenge?,1154,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was the significance of Th17 and M2 macrophage infiltration in the study's findings?,1154,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does A. sydowii contribute to the local microenvironment according to the results?,1154,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What specific activities of MDSCs were noted to be increased due to A. sydowii treatment in the study?,1154,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What effect does A. sydowii treatment have on the expression of Arg1 and Nos2?,1155,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
How does A. sydowii influence arginase activity and NO/ROS production in MDSCs?,1155,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What impact does the presence of MDSCs from A. sydowii-exposed mice have on T cell-induced killing of LUAD cells?,1155,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was observed regarding the proportion of differentiated Tregs when CD4+ T cells were incubated with MDSCs from A. sydowii-treated tumor tissues?,1155,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
Did co-culture with A. sydowii alone enhance the differentiation of Tregs?,1155,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What type of T cells were found in higher proportions compared to vehicle MDSCs?,1156,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
What was shown to express PD-L1?,1156,mycobiome_lung-Liu-CancerCell-2023.pdf,Liu,2023
